11011111000000101111101101111111 01101100111101001001100001001110 00001001101111111000010110101001 11010001100011110000100000100111 11111010011010101100000000100110 10111100011000010001011000011111 10111000101101011111011001001000 01010011101011101100100111111001 11110001100100111001110001010000 00000111100111000011011011001111 01100010010011011111011011101001 11100111011001111100110001101101 11110011100110111111101000010000 11111101000010011101001010100110 11000100100101111001001001110111 01001111110000111110001010100101 11100110001101011001010110001000 01010000110010111100100111110010 01100100001111110101001101011100 10001110101010100001100001001011 10111110101111001101110100011000 01011101111101010011100100000010 10010001010010010000110101110100 01100011011100111011111101110111 01011100101110101000101010101010 11000111001101010011111111000100 01010111101111000010000010101100 10011100000101100001001001111100 10010110110010100010101110001000 10101001100100101100110000001011 00011101000010111011110000010001 01010000111100110110001000110011 01011001010010
00010100000010111100111111010111 11011010000001010110010000000011 00000111111100010001110101101010 01000011010011000000011001001010 11001100111011001111000110100000 01011011110110110011001010011111 11110110101000111111011110001111 00111011010110011111101101010010 01101000111011010010011010011010 11010011011100100001111110011000 00111010101001111111100001100011 00110010000100111101111110100110 00100111011011111011111001110110 10011100101101100111111101111100 11100000001000011111100010101111 11011100011110011111011011011011 10101111010110011010110110111111 01011011010110010010010110101111 01100001101100100111010110111011 01111110001011010100001100111100 01000011100110101101000101111111 11001011111011101010001110001010 10000000101001011100101010001110 01101000111010111011001110001001 01111000011000011110111100001100 01110100010011000011001100100000 11000101010001110010111001010100 10011101011010101010001000010001 11110010001110110000101000011111 01011011100011011110001110001100 01001111100101100010110110101000 10000001011010000011000000011011 01000111110101
00001001101100111110000111010100 01010110101011011001100110010001 00110000101011110101011010001100 01010101110101010010111101000010 11111011110110000100000110000110 10010110100001111101110010101011 11010111111100000000110010010000 10100010110010100011110111100010 10101100100110101010011001010101 10111011110011010100100111000001 10001001001000001001100110111010 00100110110010100101000100001101 11110111110110111101111010000000 01101001010110010111111011100101 01101101000000010010010111001100 10001000100001001100110010010111 01011000000000100110100001111100 01001000011000101000110011000000 01000010001110100101110100101000 10100101111101111000001101010011 01001110100010111100111010110110 10101000111001111010101101001100 10110010111110101111101100111111 00100010001011010000101010001011 11100011001011111010010101001010 00100110000100110100010001110000 11100101100000111101101001100101 00101111100010001010101010100000 00100000010101111010110110000000 11010111000010010100001101100111 00111100010111000001010001011111 11010101101011101101111111000000 01011010010101
10101001110010100101011011110010 10110001111000110001000110010001 00100110010101001000111010101110 10001110011000011100110000100111 00110110101010111011010001010001 10100011001111000010000001010011 11011111000000101011000100101111 10000100110100101000000001111101 10000101100010001101010100011100 01010010101000000100110110111000 01001000000111100110100111000110 11100010000000010001101110110010 10011101010001011100101010101101 10101011110011000010111101111111 01001011111010010100111100111100 01100100111000001000111111010111 00110000010110011010100001110110 10011001001100011010010110101010 11001011110110011110001101010101 11100001111000110110001001000111 10100111101110100001001100101001 11000000010011010101100110101111 11100000001101111101001000111010 01000000111110011010101000101101 11100100111111010011010101101011 11011011110011101110111001111000 11111000001010011111010111100000 00010000011110011011011101111101 10110101011100100010010101111010 10111000001010111000100110010001 10110001101101011010110110011011 11100101001100001010000101010000 01001100001100
00011000111100110100101100001000 01000000001111010011111111000000 10000111010001101110111001010010 00100100100011011001011010101100 11110101101101101010001011000110 11110100110111110101000011100101 10100111011000010111111110011111 01110110000111011111000010011001 00100011100000100011001000001101 01100011111110001111110000101001 01010111100101110100001101100011 00110110000011010001000010111011 01101000001110010100000011101010 10101101101101011000110011100101 11010011000000111101011001110010 11111011110110000011000111111110 10111110110001000010101100001110 01011001101110110111100000111010 11110001111010001100110000100000 11000000000101110000011110101101 11011111100001010110010101001011 10000101011001001011001101000000 01100111011101000000001011110110 11110010010010111110010010111110 10101110000111100111101110011011 11100101011101110100111001100010 00111000111000101001111110100100 10010100111000100111111010100100 10110010100011011010101110010110 00101101101101000111010011011100 11011001011010011010101100011110 00001101100001001101100101011000 01010001011111
00000110110011100010011000010110 11110010101001001011001110100101 10100110000001000011011110110010 11111100011011101101110011010011 10100110001011101000101011010101 10011110101000101011111011011011 01011100111001100001100111010010 01101001110010100111000100100111 00001101001101110100100100011110 11000101000010101100101110010101 01100100111101111111011000111111 01011011011101101000010001110010 11000110110111000010101110010110 10001011001100100010111011101110 01100000010111010011000101010000 11000100110101010111100011110010 11100111100000000110000010111101 10000011110101001101110110010100 10100101001000000001101000000110 00010001111100011001101011100111 00010000001110000101010100100001 01100010110011011010100001101011 01110001000101110111111000101101 10100000101000011010100011000110 11101000010100011111100110000010 10010011111001110110100001110000 01000011100101011001101000110100 10101010111101010001001000001110 01010011110000010111111010000100 11100100110010001011111010001000 10000001110000101101111100001001 11011101011110000111101011100001 01100010010010
00101110000111111011100101000111 01010110000010011101001001101010 01011101101111100111101010111000 00101101110001001000011100001110 11010010100000000010110000101111 10100100010111000110101011111100 00001101100010011100010011100001 11001100101000110010010101010101 10111001010100011010010011111000 00000111110101110001010011110000 11100000001011001101000000111010 00010110001101101010001010001001 00101010011101111110101010101100 01010010111010001011110011001000 01001101101011000010110101000100 01110000010100011010111110001110 00000101110001111000110100000111 00001011110101010010101111101010 01111101111110100000111011000000 00010011010001111000011110001100 11100010010101010111011010010111 01010010010010101110011110011011 10001111100000001000001000001001 01110010000100011000010110101001 10000101100100110011001001010011 11100111000110011010010101011101 01101111111100010010111110010001 00000001110010101110111100110110 01010111100010101100010000000111 01110011110011110100000110010101 00110101000011011001010000000001 00100101011011110100011100010011 01010011000100
11101101110100110000000111101000 10101101000001010100011101101110 00100101100100101111011101010001 01111011100110101101010010000010 11101101000110011010000010000101 11000000011011011000110100000111 11011000101111101010001100010001 01000101000011100011110101010001 11010011101110111011000010110011 10010101010111101101001101110001 10100110011010110101111111010100 11111000010000001101011100100111 00101111000101011110010000110000 01110100000001000100000100001010 01011110100000101111101111011100 10010100111100010000110001001110 01011010100100011011100011101011 10100110110100100101010011111011 01011010101100101011000101100110 00011000111100101000101011001001 01011010001010010000001011100110 10101111010010000000011101101111 01000010010011111011111100100001 11110110100101101001010000010101 11001111101001110011110010110010 00100011110111110010101011110011 10110000110000011100010011011110 10000001100101000000110100100000 01011100011000001111011011100010 01010011000100010100100110010000 01110000110000000010010111110000 01000000110101000110110101101011 01010011111101
00100000110110001000000111110111 01100110001011000011100000100000 11111100110000001110000100111110 01111010001000010111110011101010 10001110000000100100001100001000 01101000101000001011111110001101 11010001111011001101100111111010 00110000111100100000100001110101 11000101101001010111101001000110 10101010111001110111000110000110 00101010110000100100110101100010 11111101110111011011111001111101 00111100100110110001000000011010 10100111001010011011010111010101 10111001000011001001101100100100 11001101100101111110101100011000 11011110000101100010100111101101 11010000101110000000101110111100 11010111000000011010110001010101 01010000010001010010111111010110 00011110101000000101001111101110 00011101001000001111000101111111 10100101101010010111110111101110 00110001000000010011000001110011 01101010010011000110111001011010 01000101010110100010001100001100 10000001001011000111010111010010 10111011100111111111110100000000 00110011110111010000110010101111 00110100101111000001100111101001 00100111111011100000000111001011 10100101111010111010110110011100 01100000110000
01111111000001101101011000101001 10101011000010001010101010011100 01001111110110001010100011011101 10001001010111100101010000111100 11110000000001011000010100001100 01110101100101000101111011000101 11110001011000111100010011001110 11001011010111010101011110011001 10010001011110110101010000000001 01001111101100110001010011100100 10101010001110111101110111010100 11110111010110101000011001100011 10111011011001010000001000010010 10110101111110100001000010001110 00100111101101101001101110110101 01011101000111111101011100011001 11011111100111011011011011110111 00100110000111100011010111000100 01101001010101101011110111011111 01010111110011100010110111011010 11100010111101100001000001010111 11111101111011100100111001000110 11101111000000101011100011100100 00110001101000001111111000111011 01100010100010111110010110111110 00001010011101100001110000110000 00111101011111000011011000111011 10010111001010000100010110111111 00010110000110111010000110011101 01011010011111001101101000010110 00110101111011111111100001011001 01111110010000101010101101001000 01011001001111
10001101000010111011101010111110 01001011001001111011101110011111 01100000100000110010000000000100 00100111101111011001000101011001 00101010100110111110000100010010 10010000111101000000011110011000 10101011101011110100111111111101 11100110111111011100010101111100 10010010010101100001111011001100 01011000001010101100110101111101 10110001111011000110000111011010 01100111011110001000110011001000 11001100101001100111010011001001 11111001010100011011100000101110 11100001011111100011110100010100 11111100000110010111111010000011 11100010001100110000100110101011 11100011011010101000011100100011 11100011010100100111001110011001 00011101111110111010110101011011 10110000100011100100010100100111 01101111110001011001111000110101 11111001001111000110001111000010 00101000011011010101110011000001 11110010011000110101000011011000 10011101011001101110011011000111 10010111000000001110111010101111 01001110101011101100111100000011 01100110110111001010000001000111 01001100110101000101000010111100 01110001111101010110001000011110 11110010110010110010000110110001 01010001111011
01100011011100001010001101100101 11100110001101011010000111011100 11100010000001000101111101001100 10001001001000011101011110011100 11001101001000110001010011011000 01111000111000101000100000101001 10001000011100011101110001101111 11011100011001011000001001101011 00010110111111011010001101000100 10000011011100011100011100010001 01001000000001011110110101000100 00110000010111100000111010000010 10011010100100000110101111100010 10000000100010001100100011110010 00101011100111010111110101001111 11010101000100111010101001001011 11011001001101010111111110111100 00111011011001001100000010111001 11100011011100001111001100110010 00100101110010010110010100100000 01001000100011111101011000111011 11110110010011011110101101100100 01010101000010110001010110010101 11011101100110111110100011011010 00111011001100110011011110100001 11010001011011111100101110010100 01111101100111100001000001110000 01101110101011001000001001111010 01010111001000100110100100001001 00010000001011001101100011001110 00010110101010000011010010101100 01110100001100000001110000100110 01010101100111
11010110111000101000001110001110 00100000101010101110000100000010 01110000010101110110101100111010 11111101011110100111110010100110 01001100011010101111010011101110 10100100001011110001100001001001 00110001110010001000100110000000 10010111101111100000110001110111 10110100010001010000000010001100 10101010011011010100001100101001 01000100001011100110111001011110 11110010111101110101101010101000 11010111011110111100111110010011 10100100010100001011000110010100 10101010011001000110101100101000 00100011100000001111110100101011 11110010100011000001001011111100 11100011111101011100101100001000 11001100010001101010111000000010 11111110110010100111011110011000 10101101100010010001101011011001 11001111110111101010001000001001 10001011010111111001000100100110 10100100100010100010100111111101 00111001011011011011000101111000 10101010011110111000001010010111 01101010110011000110110001010010 11011001110100001000110001000101 10001011100100111100110111010101 00111011101110011000010110110110 11011111010010010111011111110111 00010010101101001000001001001011 01010110100100
11011101100100011001101011100010 11101101111101011101001101000000 10100111000010110111100001100100 11000000001001000111101010100101 10101111111000011100011110110000 01111110101000011010010111110110 00101100011001010000001000111111 10001110101100001000010011010110 10101000110110000001000111100111 01001101100000001001000011110100 10000101010111101010100010101010 00011110110101111001110100100010 10100100101011100000100101100100 11010001110101000110011110101110 01000111000000001110101011101000 10010111101110100011001011001001 11100100110101100101111010011011 11000110110011111000011110111011 10101101010000000011111111011011 11110101000011101101010110001001 00110110101100101001000000100110 00101100000100111100001110010101 11111100011110010110001000010111 11000111110100110111011100001001 11111110011010001100000011011101 00111110100100110110010111001001 00010010101000011000101110001000 00001010010011110101011011101101 10100110001010001011111110100111 00110000110011011001000100000111 11101101001001111001000001000100 10101001001011101001001101100110 01001001100101
00101111111001111001100110001010 00110110010110111111010110011101 00110010011011100001100010000010 01101011101010000000000011011010 01100011000011010101010101111010 01000100100100010110110000011101 11100010101101001100111111101000 00111100000000111111011110100101 11001011100001011110001001101000 10001111001110001000010011100010 01011000010100011100111100111010 00001110010010000100010001111100 10111011001010000010110010010000 10101101000001000010001011111101 10010100101001000101111011110010 01011100100110000100000101111111 11011011000111011100010110100011 11010111110001000111011001101001 10110001010010100100011010010110 11001101110000111011001111011110 10010001001010111000101001101101 01110110001111000101010111001001 10011011001100010111011001110011 10000011101101011001101000101000 01000000111101111111110011000001 00010101100000100010100100111111 10111000111011000101010111001001 01110001101010000011110001110110 10100110110000011101100001011000 01011010110101010100111001001100 11101010110111111001001101110010 11110110110110010000011001100110 01000110001111
10001011001011101100111111010101 10011011110011001111010111101110 00001000110001010001010000010111 10110100011101100011110110100101 00100111011110001010110010111100 01100001001101000100101001110111 11001101011101110001011000011111 00101001101111011000110010010110 00110100101000000011011110101100 11011000010010110001100010000101 01010111110100111111001000010101 10001000001001000110110101110110 11101011100101010101101000111101 10011111010010110101100111101001 01000100110011001011010100011100 01001010001100100011101010101011 10001000000100100000111000100101 00100100011010100111110110000000 01110110011010001010001011001001 00001010100011111000100011000110 10000100011011010010010000011000 10001000110010100010110011010000 00000010011011011100101001011011 10100000101110111110101010010111 00001011110001101000111101100110 11001110001001011000000110000010 10001000001110110011000000010111 11010111111011101001101101110010 01010011100001001000111000011101 00101110001100001100100111111011 01110010110100000000111011111010 11110010010101101011100110111000 01011011111011
10010000000100001001001010101111 01100000100111011001000101110101 10001111010011110001111001110001 01011110011011111001000110100010 01111010011000001001010111011011 00010011011001010110110010001000 00010111001001001001011110111011 11101110111010001000101000111010 01001111101000101111101001110011 10000011000011001010001111110000 01011100100111010011101001100011 00010110000010111000110010000010 00011111011111111101110101111010 11001100100001111000110101001001 10010000001011110111001011100111 11011100011110000111000111110100 00100110110100111100111111011010 10011011111100001001111011111010 11100100111100010011001011110000 00000001110111011111110100101001 00000001011110000001110010000101 10100001010100011100000010010101 00100100010101000010110000000100 11110000011001111101010010000100 01010100111010101111101110010111 10110111001001100011010101110011 00100001011010110001011100001100 00111110011000111001010001001011 10100011111011001100001100010000 11100100010100010100101010000001 10011001000100001111011001100101 01011001101100100000001000100110 01011101111001
11011101001000110110001110100101 00001000001100110111001010000100 00100000111001110001001000011011 11000010110111110000100111110111 00011001110010011100010110111001 11000101011000110101101011001101 10011011111010011001000111010001 00100011010001110101000101111111 11011110000100000110110110010101 10101111001011110011000010110101 11110100010000001000100111010110 11010111110111011100111101101000 01010010001111101001101101001001 11010010100000111010011011001010 01100001011100000111000100000111 00000011100100001110101101010111 01101001000010001010000010100100 00101111001010000111001100001111 00001100010111010100001111101000 11110111110101010100101001010011 10001110000011101100010010101011 00000100101100000100011011111000 11111011000110100011111110010100 00001111011000010011111110100001 00000110011110000110011101001001 01101110000101001101110110100101 01100000010001010101100110001011 01110100110011001111000000001101 11110101000110100000010101101100 00100111010011010100010010001100 10101111111001010011010101001110 00010000001111011001110010110100 01011110100111
11111011111011000100000111011010 11001110001110000111011101100101 10100100001011100001100010001010 01110100111111100001011010010101 00111100001000101100110011000110 11110010111110000111011001000001 10001011100101000001100000010011 10100101011011000101101101110100 11011010100101111101110010000010 11100111001111100101010101101111 10110110001010011001001001010010 10110011111110111110110110101010 01100001010110110000010011000001 00100001100110101001000111001111 11100000100111110110010101111100 10000101001001010010111010111100 10001100111000110010011010000111 01101011010000000111110100001111 11010001101001111000011110101000 11000001111001001000100010011111 00010100111110000111011011000001 10100010101111101100110011110101 11000110111000011100110010111101 00010110000110000101100011111110 11100001110001011110111010101001 01010011100010001011101110000101 11010101100110000011011010001111 00101011011110001010110111001000 11010000101000110101111110101100 11111001111011010010110011101110 00011001110101011010000001110101 00001011100101011000110101010000 01010001001000
00001111101001111000000101000011 01000111000000110010101111110111 00110100100011111101111100000010 00001011010001110000100010101001 10000001111101111000111001000000 10001101000010101101000011100010 11110110000010111001100101100000 10101100111011100000110101101111 00000100100100110000101011011011 11001011101111000100010111000110 00101010100001110101000101100001 00100101101000001001100111000111 01010111101010100010100011100100 10000110110101011010110000100001 11010101111011100001001111100100 00011101101111001100001110011001 01100110011111001000000100110100 11000000000100100111100110010011 11000101111101000110010001001101 11100100100011100101111111111010 01110010001011100000101111000000 10111000011001001000111101011000 10111001001111000101011101110100 01000010000010110111010101110000 10100100011100001100100101011011 00001100101100011111101111011100 00101001011010110001100111001101 10110110110001000011111100000111 01010100001000100000011111000010 10100001110000000001001100011110 00000110111001000000101101111100 10000001110001011010100001011000 01011111110100
11100110100001101010100110101111 10110000011110101110001000101010 10110110010000100000000110001000 11001001101111010000100100000110 01000011001111101001101001101110 00001101110111100011001100110111 10100100001001101011001100100100 00101110101000111010011110100100 01101101001000000011110101000111 10100110100100000000100100000110 01010010011000111101101001100101 10110100010110001011000100010101 10000001110111001000110100110101 10101100110110110111011001111101 00011011000000010010011101000101 00100110101111101100110100010010 00110100101110111100100101010010 00110101100110010110111010100100 11100000011010010010100110000101 11001000000000011011100001011110 10000101111110100100000100100010 11101010111011110000100000110110 00011011101010001000110011010110 01010100111000010011000101000110 11110000010000000011110101011101 01111100101101011011100001101010 01110101110111011110110100010110 11001100100100000110100100000100 10110111000010011001011000011010 00000011010101011011111101100100 10011111111110001101010101110101 01000010001101101101000000000101 01001100001101
01010011001001011111111011101100 11000011111011110100110011101100 11011011100110011010101101101010 11100011001001001001110000000111 10110001100010100100011010100001 11001001110011001110001110110011 10001100111001100011111000001101 10010011010010000100101101010100 01001000110001101000011100000011 10110100101111111010110110001100 10000110110111010110110110110010 01100100111100000110000010101001 10110110001110100001111001110111 01000111010010111010100110001011 11010101011011101000101010001000 00110000111010101001100000001101 00010101110001011010011011101011 11101010110101110000100000101001 01000100101100010000011110011101 00100101001000100001011101000001 11101000100100111111100001001101 00111111110010100101000100110000 10010111000000001010011000100110 10110101111110010011110001000010 10000101000111111010100000111010 11101011000111100011011011101110 01111010000100111010010001110100 10000011101110100010111100110010 00010001000001010011010101111001 00000011000101001100010001011101 11110110111110011110110001110010 00001110001000111001000101100110 01010110010110
10000110000101001001101100101111 00011001010101110111101100010101 11101111110011000010101110011010 11101111001100101011000101101001 00100101011000110100110001100001 01000110010110001111111001000100 00011000110000010111000000100001 10111011011101110110011110011001 10100011000110001101010000100111 11110010111100111001100111110100 01010110001000110010110110011111 11011101101100000001010100011011 11100010110010100110110010011001 00111110101010010101010101001101 00001001111110000011100101110100 11010011110111101110011111011101 00010001101110101001001011001010 11001011110010001101010110110011 11001011100111001010111011000101 00001100000111100111011001000110 01100110111111001011000010001010 11101001111011100111011101011000 00110011000111000111011001111000 01111111100010010110100000100110 11000100000101100011110000111001 00101011100000110001110100011111 00100111111001011100110111010110 01000110011100111010111010010011 00000001111000101110011100000111 01000011100010111001010010100101 00010010101011110000001000101011 10110011100010000110010111111101 01011010001101
10001110000111010000110011101010 11111001001000101101101111010100 10100110110100011110101110100111 01001011001001111011011011001011 10001010011111010001000000100110 00001100111001101011101000001001 01011111110000011100101010000110 11101000111010101111110001111100 00101000011010110001000101000111 10001111011010000001111001100011 11111110110010010100010101000100 11011010001111111101101110111001 10011000000000101001011111001110 00100100011001100111000001001110 11001101101011101001101001001000 11110110100000000101110001010001 01001010110001110001001101010010 10101011101110000111101010011101 01110111100110011100011000001111 11101100010011100010000011110000 10011110111111101001111111111010 00101010111010110000101100011010 11101001011010000001111011100110 00000001100001111101100001000011 11010110111011101101010110000101 01000110100010011010111001101101 01010100000111011101001011100101 11000001000001010101110111000011 10101011000011000111110101000000 00110111100111100001110110100101 00010110010001011101110010110001 10011001000001110011010010000000 01011100110101
01100011101001111101101101111101 01100001101100010000100001111001 01001010111001010011111100101101 01100011011111000010111000011001 10000100000111000100111101110010 11100100100110101000110110111111 00011001000101100110111011010101 10100000101111011011100011101000 11011001101100010000010111110011 11100101000101111100001011010100 10110010100010010011010111001101 01111101100011010011101100011010 10110011001010100100011010010111 10001110101010011100010101111110 11010110010110010101111001110110 11011011000100111110101101101100 00111001110000111001111001010010 01001100011000000110111000000101 01000000011000010000011110111110 00011011000010010001000110011000 00000011111011100111011010100110 01000100111010011111110000001101 01100100011111111100000101010001 01011111100101011110010100011011 11001010000011000111101101110010 11101111010010110111110001001001 01011111011110100110100101101111 00000101000000010111000100101011 01110111100110100011101010101101 10110000011001001100100111001100 11001110011000011001111010110000 00010111110010011100101001010100 01000011111011
